sepal_length,sepal_width,petal_length,petal_width,species
696.1,694.5,692.4,1.4,versicolor
697.1,695.5,693.4,1.2,versicolor
698.1,696.5,694.4,1,versicolor
699.1,697.5,695.4,1.3,versicolor
700.1,698.5,696.4,1.2,versicolor
701.1,699.5,697.4,1.3,versicolor
702.1,700.5,698.4,1.3,versicolor
703.1,701.5,699.4,1.1,versicolor
704.1,702.5,700.4,1.3,versicolor
705.1,703.5,701.4,2.5,virginica
706.1,704.5,702.4,1.9,virginica
707.1,705.5,703.4,2.1,virginica
708.1,706.5,704.4,1.8,virginica
709.1,707.5,705.4,2.2,virginica
710.1,708.5,706.4,2.1,virginica
711.1,709.5,707.4,1.7,virginica
712.1,710.5,708.4,1.8,virginica
713.1,711.5,709.4,1.8,virginica
714.1,712.5,710.4,2.5,virginica
715.1,713.5,711.4,2,virginica
716.1,714.5,712.4,1.9,virginica
717.1,715.5,713.4,2.1,virginica
718.1,716.5,714.4,2,virginica
719.1,717.5,715.4,2.4,virginica
720.1,718.5,716.4,2.3,virginica
721.1,719.5,717.4,1.8,virginica
722.1,720.5,718.4,2.2,virginica
723.1,721.5,719.4,2.3,virginica
724.1,722.5,720.4,1.5,virginica
725.1,723.5,721.4,2.3,virginica
726.1,724.5,722.4,2,virginica
727.1,725.5,723.4,2,virginica
728.1,726.5,724.4,1.8,virginica
729.1,727.5,725.4,2.1,virginica
730.1,728.5,726.4,1.8,virginica
731.1,729.5,727.4,1.8,virginica
732.1,730.5,728.4,1.8,virginica
733.1,731.5,729.4,2.1,virginica
734.1,732.5,730.4,1.6,virginica
735.1,733.5,731.4,1.9,virginica
736.1,734.5,732.4,2,virginica
737.1,735.5,733.4,2.2,virginica
738.1,736.5,734.4,1.5,virginica
739.1,737.5,735.4,1.4,virginica
740.1,738.5,736.4,2.3,virginica
741.1,739.5,737.4,2.4,virginica
742.1,740.5,738.4,1.8,virginica
743.1,741.5,739.4,1.8,virginica
744.1,742.5,740.4,2.1,virginica
745.1,743.5,741.4,2.4,virginica
746.1,744.5,742.4,2.3,virginica
747.1,745.5,743.4,1.9,virginica
748.1,746.5,744.4,2.3,virginica
749.1,747.5,745.4,2.5,virginica
750.1,748.5,746.4,2.3,virginica
751.1,749.5,747.4,1.9,virginica
752.1,750.5,748.4,2,virginica
753.1,751.5,749.4,2.3,virginica
754.1,752.5,750.4,1.8,virginica
755.1,753.5,751.4,0.2,setosa
756.1,754.5,752.4,0.2,setosa
757.1,755.5,753.4,0.2,setosa
758.1,756.5,754.4,0.2,setosa
759.1,757.5,755.4,0.2,setosa
760.1,758.5,756.4,0.4,setosa
761.1,759.5,757.4,0.3,setosa
762.1,760.5,758.4,0.2,setosa
763.1,761.5,759.4,0.2,setosa
764.1,762.5,760.4,0.1,setosa
765.1,763.5,761.4,0.2,setosa
766.1,764.5,762.4,0.2,setosa
767.1,765.5,763.4,0.1,setosa
768.1,766.5,764.4,0.1,setosa
769.1,767.5,765.4,0.2,setosa
770.1,768.5,766.4,0.4,setosa
771.1,769.5,767.4,0.4,setosa
772.1,770.5,768.4,0.3,setosa
773.1,771.5,769.4,0.3,setosa
774.1,772.5,770.4,0.3,setosa
775.1,773.5,771.4,0.2,setosa
776.1,774.5,772.4,0.4,setosa
777.1,775.5,773.4,0.2,setosa
778.1,776.5,774.4,0.5,setosa
779.1,777.5,775.4,0.2,setosa
780.1,778.5,776.4,0.2,setosa
781.1,779.5,777.4,0.4,setosa
782.1,780.5,778.4,0.2,setosa
783.1,781.5,779.4,0.2,setosa
784.1,782.5,780.4,0.2,setosa
785.1,783.5,781.4,0.2,setosa
786.1,784.5,782.4,0.4,setosa
787.1,785.5,783.4,0.1,setosa
788.1,786.5,784.4,0.2,setosa
789.1,787.5,785.4,0.1,setosa
790.1,788.5,786.4,0.2,setosa
791.1,789.5,787.4,0.2,setosa
792.1,790.5,788.4,0.1,setosa
793.1,791.5,789.4,0.2,setosa
794.1,792.5,790.4,0.2,setosa
795.1,793.5,791.4,0.3,setosa
796.1,794.5,792.4,0.3,setosa
797.1,795.5,793.4,0.2,setosa
798.1,796.5,794.4,0.6,setosa
799.1,797.5,795.4,0.4,setosa
800.1,798.5,796.4,0.3,setosa
801.1,799.5,797.4,0.2,setosa
802.1,800.5,798.4,0.2,setosa
803.1,801.5,799.4,0.2,setosa
804.1,802.5,800.4,0.2,setosa
805.1,803.5,801.4,1.4,versicolor
806.1,804.5,802.4,1.5,versicolor
807.1,805.5,803.4,1.5,versicolor
808.1,806.5,804.4,1.3,versicolor
809.1,807.5,805.4,1.5,versicolor
810.1,808.5,806.4,1.3,versicolor
811.1,809.5,807.4,1.6,versicolor
812.1,810.5,808.4,1,versicolor
813.1,811.5,809.4,1.3,versicolor
814.1,812.5,810.4,1.4,versicolor
815.1,813.5,811.4,1,versicolor
816.1,814.5,812.4,1.5,versicolor
817.1,815.5,813.4,1,versicolor
818.1,816.5,814.4,1.4,versicolor
819.1,817.5,815.4,1.3,versicolor
820.1,818.5,816.4,1.4,versicolor
821.1,819.5,817.4,1.5,versicolor
822.1,820.5,818.4,1,versicolor
823.1,821.5,819.4,1.5,versicolor
824.1,822.5,820.4,1.1,versicolor
825.1,823.5,821.4,1.8,versicolor
826.1,824.5,822.4,1.3,versicolor
827.1,825.5,823.4,1.5,versicolor
828.1,826.5,824.4,1.2,versicolor
829.1,827.5,825.4,1.3,versicolor
830.1,828.5,826.4,1.4,versicolor
831.1,829.5,827.4,1.4,versicolor
832.1,830.5,828.4,1.7,versicolor
833.1,831.5,829.4,1.5,versicolor
834.1,832.5,830.4,1,versicolor
835.1,833.5,831.4,1.1,versicolor
836.1,834.5,832.4,1,versicolor
837.1,835.5,833.4,1.2,versicolor
838.1,836.5,834.4,1.6,versicolor
839.1,837.5,835.4,1.5,versicolor
840.1,838.5,836.4,1.6,versicolor
841.1,839.5,837.4,1.5,versicolor
842.1,840.5,838.4,1.3,versicolor
843.1,841.5,839.4,1.3,versicolor
844.1,842.5,840.4,1.3,versicolor
845.1,843.5,841.4,1.2,versicolor
846.1,844.5,842.4,1.4,versicolor
847.1,845.5,843.4,1.2,versicolor
848.1,846.5,844.4,1,versicolor
849.1,847.5,845.4,1.3,versicolor
850.1,848.5,846.4,1.2,versicolor
851.1,849.5,847.4,1.3,versicolor
852.1,850.5,848.4,1.3,versicolor
853.1,851.5,849.4,1.1,versicolor
854.1,852.5,850.4,1.3,versicolor
855.1,853.5,851.4,2.5,virginica
856.1,854.5,852.4,1.9,virginica
857.1,855.5,853.4,2.1,virginica
858.1,856.5,854.4,1.8,virginica
859.1,857.5,855.4,2.2,virginica
860.1,858.5,856.4,2.1,virginica
861.1,859.5,857.4,1.7,virginica
862.1,860.5,858.4,1.8,virginica
863.1,861.5,859.4,1.8,virginica
864.1,862.5,860.4,2.5,virginica
865.1,863.5,861.4,2,virginica
866.1,864.5,862.4,1.9,virginica
867.1,865.5,863.4,2.1,virginica
868.1,866.5,864.4,2,virginica
869.1,867.5,865.4,2.4,virginica
870.1,868.5,866.4,2.3,virginica
871.1,869.5,867.4,1.8,virginica
872.1,870.5,868.4,2.2,virginica
873.1,871.5,869.4,2.3,virginica
874.1,872.5,870.4,1.5,virginica
875.1,873.5,871.4,2.3,virginica
876.1,874.5,872.4,2,virginica
877.1,875.5,873.4,2,virginica
878.1,876.5,874.4,1.8,virginica
879.1,877.5,875.4,2.1,virginica
880.1,878.5,876.4,1.8,virginica
881.1,879.5,877.4,1.8,virginica
882.1,880.5,878.4,1.8,virginica
883.1,881.5,879.4,2.1,virginica
884.1,882.5,880.4,1.6,virginica
885.1,883.5,881.4,1.9,virginica
886.1,884.5,882.4,2,virginica
887.1,885.5,883.4,2.2,virginica
888.1,886.5,884.4,1.5,virginica
889.1,887.5,885.4,1.4,virginica
890.1,888.5,886.4,2.3,virginica
891.1,889.5,887.4,2.4,virginica
892.1,890.5,888.4,1.8,virginica
893.1,891.5,889.4,1.8,virginica
894.1,892.5,890.4,2.1,virginica
895.1,893.5,891.4,2.4,virginica
896.1,894.5,892.4,2.3,virginica
897.1,895.5,893.4,1.9,virginica
898.1,896.5,894.4,2.3,virginica
899.1,897.5,895.4,2.5,virginica
900.1,898.5,896.4,2.3,virginica
901.1,899.5,897.4,1.9,virginica
902.1,900.5,898.4,2,virginica
903.1,901.5,899.4,2.3,virginica
904.1,902.5,900.4,1.8,virginica
905.1,903.5,901.4,0.2,setosa
906.1,904.5,902.4,0.2,setosa
907.1,905.5,903.4,0.2,setosa
908.1,906.5,904.4,0.2,setosa
909.1,907.5,905.4,0.2,setosa
910.1,908.5,906.4,0.4,setosa
911.1,909.5,907.4,0.3,setosa
912.1,910.5,908.4,0.2,setosa
913.1,911.5,909.4,0.2,setosa
914.1,912.5,910.4,0.1,setosa
915.1,913.5,911.4,0.2,setosa
916.1,914.5,912.4,0.2,setosa
917.1,915.5,913.4,0.1,setosa
918.1,916.5,914.4,0.1,setosa
919.1,917.5,915.4,0.2,setosa
920.1,918.5,916.4,0.4,setosa
921.1,919.5,917.4,0.4,setosa
922.1,920.5,918.4,0.3,setosa
923.1,921.5,919.4,0.3,setosa
924.1,922.5,920.4,0.3,setosa
925.1,923.5,921.4,0.2,setosa
926.1,924.5,922.4,0.4,setosa
927.1,925.5,923.4,0.2,setosa
928.1,926.5,924.4,0.5,setosa
929.1,927.5,925.4,0.2,setosa
930.1,928.5,926.4,0.2,setosa
931.1,929.5,927.4,0.4,setosa
932.1,930.5,928.4,0.2,setosa
933.1,931.5,929.4,0.2,setosa
934.1,932.5,930.4,0.2,setosa
935.1,933.5,931.4,0.2,setosa
936.1,934.5,932.4,0.4,setosa
937.1,935.5,933.4,0.1,setosa
938.1,936.5,934.4,0.2,setosa
939.1,937.5,935.4,0.1,setosa
940.1,938.5,936.4,0.2,setosa
941.1,939.5,937.4,0.2,setosa
942.1,940.5,938.4,0.1,setosa
943.1,941.5,939.4,0.2,setosa
944.1,942.5,940.4,0.2,setosa
945.1,943.5,941.4,0.3,setosa
946.1,944.5,942.4,0.3,setosa
947.1,945.5,943.4,0.2,setosa
948.1,946.5,944.4,0.6,setosa
949.1,947.5,945.4,0.4,setosa
950.1,948.5,946.4,0.3,setosa
951.1,949.5,947.4,0.2,setosa
952.1,950.5,948.4,0.2,setosa
953.1,951.5,949.4,0.2,setosa
954.1,952.5,950.4,0.2,setosa
955.1,953.5,951.4,1.4,versicolor
956.1,954.5,952.4,1.5,versicolor
957.1,955.5,953.4,1.5,versicolor
958.1,956.5,954.4,1.3,versicolor
959.1,957.5,955.4,1.5,versicolor
960.1,958.5,956.4,1.3,versicolor
961.1,959.5,957.4,1.6,versicolor
962.1,960.5,958.4,1,versicolor
963.1,961.5,959.4,1.3,versicolor
964.1,962.5,960.4,1.4,versicolor
965.1,963.5,961.4,1,versicolor
966.1,964.5,962.4,1.5,versicolor
967.1,965.5,963.4,1,versicolor
968.1,966.5,964.4,1.4,versicolor
969.1,967.5,965.4,1.3,versicolor
970.1,968.5,966.4,1.4,versicolor
971.1,969.5,967.4,1.5,versicolor
972.1,970.5,968.4,1,versicolor
973.1,971.5,969.4,1.5,versicolor
974.1,972.5,970.4,1.1,versicolor
975.1,973.5,971.4,1.8,versicolor
976.1,974.5,972.4,1.3,versicolor
977.1,975.5,973.4,1.5,versicolor
978.1,976.5,974.4,1.2,versicolor
979.1,977.5,975.4,1.3,versicolor
980.1,978.5,976.4,1.4,versicolor
981.1,979.5,977.4,1.4,versicolor
982.1,980.5,978.4,1.7,versicolor
983.1,981.5,979.4,1.5,versicolor
984.1,982.5,980.4,1,versicolor
985.1,983.5,981.4,1.1,versicolor
986.1,984.5,982.4,1,versicolor
987.1,985.5,983.4,1.2,versicolor
988.1,986.5,984.4,1.6,versicolor
989.1,987.5,985.4,1.5,versicolor
990.1,988.5,986.4,1.6,versicolor
991.1,989.5,987.4,1.5,versicolor
992.1,990.5,988.4,1.3,versicolor
993.1,991.5,989.4,1.3,versicolor
994.1,992.5,990.4,1.3,versicolor
995.1,993.5,991.4,1.2,versicolor
996.1,994.5,992.4,1.4,versicolor
997.1,995.5,993.4,1.2,versicolor
998.1,996.5,994.4,1,versicolor
999.1,997.5,995.4,1.3,versicolor
1000.1,998.5,996.4,1.2,versicolor
1001.1,999.5,997.4,1.3,versicolor
1002.1,1000.5,998.4,1.3,versicolor
1003.1,1001.5,999.4,1.1,versicolor
1004.1,1002.5,1000.4,1.3,versicolor
1005.1,1003.5,1001.4,2.5,virginica
1006.1,1004.5,1002.4,1.9,virginica
1007.1,1005.5,1003.4,2.1,virginica
1008.1,1006.5,1004.4,1.8,virginica
1009.1,1007.5,1005.4,2.2,virginica
1010.1,1008.5,1006.4,2.1,virginica
1011.1,1009.5,1007.4,1.7,virginica
1012.1,1010.5,1008.4,1.8,virginica
1013.1,1011.5,1009.4,1.8,virginica
1014.1,1012.5,1010.4,2.5,virginica
1015.1,1013.5,1011.4,2,virginica
1016.1,1014.5,1012.4,1.9,virginica
1017.1,1015.5,1013.4,2.1,virginica
1018.1,1016.5,1014.4,2,virginica
1019.1,1017.5,1015.4,2.4,virginica
1020.1,1018.5,1016.4,2.3,virginica
1021.1,1019.5,1017.4,1.8,virginica
1022.1,1020.5,1018.4,2.2,virginica
1023.1,1021.5,1019.4,2.3,virginica
1024.1,1022.5,1020.4,1.5,virginica
1025.1,1023.5,1021.4,2.3,virginica
1026.1,1024.5,1022.4,2,virginica
1027.1,1025.5,1023.4,2,virginica
1028.1,1026.5,1024.4,1.8,virginica
1029.1,1027.5,1025.4,2.1,virginica
1030.1,1028.5,1026.4,1.8,virginica
1031.1,1029.5,1027.4,1.8,virginica
1032.1,1030.5,1028.4,1.8,virginica
1033.1,1031.5,1029.4,2.1,virginica
1034.1,1032.5,1030.4,1.6,virginica
1035.1,1033.5,1031.4,1.9,virginica
1036.1,1034.5,1032.4,2,virginica
1037.1,1035.5,1033.4,2.2,virginica
1038.1,1036.5,1034.4,1.5,virginica
1039.1,1037.5,1035.4,1.4,virginica
1040.1,1038.5,1036.4,2.3,virginica
1041.1,1039.5,1037.4,2.4,virginica
1042.1,1040.5,1038.4,1.8,virginica
1043.1,1041.5,1039.4,1.8,virginica
1044.1,1042.5,1040.4,2.1,virginica
1045.1,1043.5,1041.4,2.4,virginica
1046.1,1044.5,1042.4,2.3,virginica
1047.1,1045.5,1043.4,1.9,virginica
1048.1,1046.5,1044.4,2.3,virginica
1049.1,1047.5,1045.4,2.5,virginica
1050.1,1048.5,1046.4,2.3,virginica
1051.1,1049.5,1047.4,1.9,virginica
1052.1,1050.5,1048.4,2,virginica
1053.1,1051.5,1049.4,2.3,virginica
1054.1,1052.5,1050.4,1.8,virginica
1055.1,1053.5,1051.4,0.2,setosa
1056.1,1054.5,1052.4,0.2,setosa
1057.1,1055.5,1053.4,0.2,setosa
1058.1,1056.5,1054.4,0.2,setosa
1059.1,1057.5,1055.4,0.2,setosa
1060.1,1058.5,1056.4,0.4,setosa
1061.1,1059.5,1057.4,0.3,setosa
1062.1,1060.5,1058.4,0.2,setosa
1063.1,1061.5,1059.4,0.2,setosa
1064.1,1062.5,1060.4,0.1,setosa
1065.1,1063.5,1061.4,0.2,setosa
1066.1,1064.5,1062.4,0.2,setosa
1067.1,1065.5,1063.4,0.1,setosa
1068.1,1066.5,1064.4,0.1,setosa
1069.1,1067.5,1065.4,0.2,setosa
1070.1,1068.5,1066.4,0.4,setosa
1071.1,1069.5,1067.4,0.4,setosa
1072.1,1070.5,1068.4,0.3,setosa
1073.1,1071.5,1069.4,0.3,setosa
1074.1,1072.5,1070.4,0.3,setosa
1075.1,1073.5,1071.4,0.2,setosa
1076.1,1074.5,1072.4,0.4,setosa
1077.1,1075.5,1073.4,0.2,setosa
1078.1,1076.5,1074.4,0.5,setosa
1079.1,1077.5,1075.4,0.2,setosa
1080.1,1078.5,1076.4,0.2,setosa
1081.1,1079.5,1077.4,0.4,setosa
1082.1,1080.5,1078.4,0.2,setosa
1083.1,1081.5,1079.4,0.2,setosa
1084.1,1082.5,1080.4,0.2,setosa
1085.1,1083.5,1081.4,0.2,setosa
1086.1,1084.5,1082.4,0.4,setosa
1087.1,1085.5,1083.4,0.1,setosa
1088.1,1086.5,1084.4,0.2,setosa
1089.1,1087.5,1085.4,0.1,setosa
1090.1,1088.5,1086.4,0.2,setosa
1091.1,1089.5,1087.4,0.2,setosa
1092.1,1090.5,1088.4,0.1,setosa
1093.1,1091.5,1089.4,0.2,setosa
1094.1,1092.5,1090.4,0.2,setosa
1095.1,1093.5,1091.4,0.3,setosa
1096.1,1094.5,1092.4,0.3,setosa
1097.1,1095.5,1093.4,0.2,setosa
1098.1,1096.5,1094.4,0.6,setosa
1099.1,1097.5,1095.4,0.4,setosa
1100.1,1098.5,1096.4,0.3,setosa
1101.1,1099.5,1097.4,0.2,setosa
1102.1,1100.5,1098.4,0.2,setosa
1103.1,1101.5,1099.4,0.2,setosa
1104.1,1102.5,1100.4,0.2,setosa
1105.1,1103.5,1101.4,1.4,versicolor
1106.1,1104.5,1102.4,1.5,versicolor
1107.1,1105.5,1103.4,1.5,versicolor
1108.1,1106.5,1104.4,1.3,versicolor
1109.1,1107.5,1105.4,1.5,versicolor
1110.1,1108.5,1106.4,1.3,versicolor
1111.1,1109.5,1107.4,1.6,versicolor
1112.1,1110.5,1108.4,1,versicolor
1113.1,1111.5,1109.4,1.3,versicolor
1114.1,1112.5,1110.4,1.4,versicolor
1115.1,1113.5,1111.4,1,versicolor
1116.1,1114.5,1112.4,1.5,versicolor
1117.1,1115.5,1113.4,1,versicolor
1118.1,1116.5,1114.4,1.4,versicolor
1119.1,1117.5,1115.4,1.3,versicolor
1120.1,1118.5,1116.4,1.4,versicolor
1121.1,1119.5,1117.4,1.5,versicolor
1122.1,1120.5,1118.4,1,versicolor
1123.1,1121.5,1119.4,1.5,versicolor
1124.1,1122.5,1120.4,1.1,versicolor
1125.1,1123.5,1121.4,1.8,versicolor
1126.1,1124.5,1122.4,1.3,versicolor
1127.1,1125.5,1123.4,1.5,versicolor
1128.1,1126.5,1124.4,1.2,versicolor
1129.1,1127.5,1125.4,1.3,versicolor
1130.1,1128.5,1126.4,1.4,versicolor
1131.1,1129.5,1127.4,1.4,versicolor
1132.1,1130.5,1128.4,1.7,versicolor
1133.1,1131.5,1129.4,1.5,versicolor
1134.1,1132.5,1130.4,1,versicolor
1135.1,1133.5,1131.4,1.1,versicolor
1136.1,1134.5,1132.4,1,versicolor
1137.1,1135.5,1133.4,1.2,versicolor
1138.1,1136.5,1134.4,1.6,versicolor
1139.1,1137.5,1135.4,1.5,versicolor
1140.1,1138.5,1136.4,1.6,versicolor
1141.1,1139.5,1137.4,1.5,versicolor
1142.1,1140.5,1138.4,1.3,versicolor
1143.1,1141.5,1139.4,1.3,versicolor
1144.1,1142.5,1140.4,1.3,versicolor
1145.1,1143.5,1141.4,1.2,versicolor
1146.1,1144.5,1142.4,1.4,versicolor
1147.1,1145.5,1143.4,1.2,versicolor
1148.1,1146.5,1144.4,1,versicolor
1149.1,1147.5,1145.4,1.3,versicolor
1150.1,1148.5,1146.4,1.2,versicolor
1151.1,1149.5,1147.4,1.3,versicolor
1152.1,1150.5,1148.4,1.3,versicolor
1153.1,1151.5,1149.4,1.1,versicolor
1154.1,1152.5,1150.4,1.3,versicolor
1155.1,1153.5,1151.4,2.5,virginica
1156.1,1154.5,1152.4,1.9,virginica
1157.1,1155.5,1153.4,2.1,virginica
1158.1,1156.5,1154.4,1.8,virginica
1159.1,1157.5,1155.4,2.2,virginica
1160.1,1158.5,1156.4,2.1,virginica
1161.1,1159.5,1157.4,1.7,virginica
1162.1,1160.5,1158.4,1.8,virginica
1163.1,1161.5,1159.4,1.8,virginica
1164.1,1162.5,1160.4,2.5,virginica
1165.1,1163.5,1161.4,2,virginica
1166.1,1164.5,1162.4,1.9,virginica
1167.1,1165.5,1163.4,2.1,virginica
1168.1,1166.5,1164.4,2,virginica
1169.1,1167.5,1165.4,2.4,virginica
1170.1,1168.5,1166.4,2.3,virginica
1171.1,1169.5,1167.4,1.8,virginica
1172.1,1170.5,1168.4,2.2,virginica
1173.1,1171.5,1169.4,2.3,virginica
1174.1,1172.5,1170.4,1.5,virginica
1175.1,1173.5,1171.4,2.3,virginica
1176.1,1174.5,1172.4,2,virginica
1177.1,1175.5,1173.4,2,virginica
1178.1,1176.5,1174.4,1.8,virginica
1179.1,1177.5,1175.4,2.1,virginica
1180.1,1178.5,1176.4,1.8,virginica
1181.1,1179.5,1177.4,1.8,virginica
1182.1,1180.5,1178.4,1.8,virginica
1183.1,1181.5,1179.4,2.1,virginica
1184.1,1182.5,1180.4,1.6,virginica
1185.1,1183.5,1181.4,1.9,virginica
1186.1,1184.5,1182.4,2,virginica
1187.1,1185.5,1183.4,2.2,virginica
1188.1,1186.5,1184.4,1.5,virginica
1189.1,1187.5,1185.4,1.4,virginica
1190.1,1188.5,1186.4,2.3,virginica
1191.1,1189.5,1187.4,2.4,virginica
1192.1,1190.5,1188.4,1.8,virginica
1193.1,1191.5,1189.4,1.8,virginica
1194.1,1192.5,1190.4,2.1,virginica
1195.1,1193.5,1191.4,2.4,virginica
1196.1,1194.5,1192.4,2.3,virginica
1197.1,1195.5,1193.4,1.9,virginica
1198.1,1196.5,1194.4,2.3,virginica
1199.1,1197.5,1195.4,2.5,virginica
1200.1,1198.5,1196.4,2.3,virginica
1201.1,1199.5,1197.4,1.9,virginica
1202.1,1200.5,1198.4,2,virginica
1203.1,1201.5,1199.4,2.3,virginica
1204.1,1202.5,1200.4,1.8,virginica
1205.1,1203.5,1201.4,0.2,setosa
1206.1,1204.5,1202.4,0.2,setosa
1207.1,1205.5,1203.4,0.2,setosa
1208.1,1206.5,1204.4,0.2,setosa
1209.1,1207.5,1205.4,0.2,setosa
1210.1,1208.5,1206.4,0.4,setosa
1211.1,1209.5,1207.4,0.3,setosa
1212.1,1210.5,1208.4,0.2,setosa
1213.1,1211.5,1209.4,0.2,setosa
1214.1,1212.5,1210.4,0.1,setosa
1215.1,1213.5,1211.4,0.2,setosa
1216.1,1214.5,1212.4,0.2,setosa
1217.1,1215.5,1213.4,0.1,setosa
1218.1,1216.5,1214.4,0.1,setosa
1219.1,1217.5,1215.4,0.2,setosa
1220.1,1218.5,1216.4,0.4,setosa
1221.1,1219.5,1217.4,0.4,setosa
1222.1,1220.5,1218.4,0.3,setosa
1223.1,1221.5,1219.4,0.3,setosa
1224.1,1222.5,1220.4,0.3,setosa
1225.1,1223.5,1221.4,0.2,setosa
1226.1,1224.5,1222.4,0.4,setosa
1227.1,1225.5,1223.4,0.2,setosa
1228.1,1226.5,1224.4,0.5,setosa
1229.1,1227.5,1225.4,0.2,setosa
1230.1,1228.5,1226.4,0.2,setosa
1231.1,1229.5,1227.4,0.4,setosa
1232.1,1230.5,1228.4,0.2,setosa
1233.1,1231.5,1229.4,0.2,setosa
1234.1,1232.5,1230.4,0.2,setosa
1235.1,1233.5,1231.4,0.2,setosa
1236.1,1234.5,1232.4,0.4,setosa
1237.1,1235.5,1233.4,0.1,setosa
1238.1,1236.5,1234.4,0.2,setosa
1239.1,1237.5,1235.4,0.1,setosa
1240.1,1238.5,1236.4,0.2,setosa
1241.1,1239.5,1237.4,0.2,setosa
1242.1,1240.5,1238.4,0.1,setosa
1243.1,1241.5,1239.4,0.2,setosa
1244.1,1242.5,1240.4,0.2,setosa
1245.1,1243.5,1241.4,0.3,setosa
1246.1,1244.5,1242.4,0.3,setosa
1247.1,1245.5,1243.4,0.2,setosa
1248.1,1246.5,1244.4,0.6,setosa
1249.1,1247.5,1245.4,0.4,setosa
1250.1,1248.5,1246.4,0.3,setosa
1251.1,1249.5,1247.4,0.2,setosa
1252.1,1250.5,1248.4,0.2,setosa
1253.1,1251.5,1249.4,0.2,setosa
1254.1,1252.5,1250.4,0.2,setosa
1255.1,1253.5,1251.4,1.4,versicolor
1256.1,1254.5,1252.4,1.5,versicolor
1257.1,1255.5,1253.4,1.5,versicolor
1258.1,1256.5,1254.4,1.3,versicolor
1259.1,1257.5,1255.4,1.5,versicolor
1260.1,1258.5,1256.4,1.3,versicolor
1261.1,1259.5,1257.4,1.6,versicolor
1262.1,1260.5,1258.4,1,versicolor
1263.1,1261.5,1259.4,1.3,versicolor
1264.1,1262.5,1260.4,1.4,versicolor
1265.1,1263.5,1261.4,1,versicolor
1266.1,1264.5,1262.4,1.5,versicolor
1267.1,1265.5,1263.4,1,versicolor
1268.1,1266.5,1264.4,1.4,versicolor
1269.1,1267.5,1265.4,1.3,versicolor
1270.1,1268.5,1266.4,1.4,versicolor
1271.1,1269.5,1267.4,1.5,versicolor
1272.1,1270.5,1268.4,1,versicolor
1273.1,1271.5,1269.4,1.5,versicolor
1274.1,1272.5,1270.4,1.1,versicolor
1275.1,1273.5,1271.4,1.8,versicolor
1276.1,1274.5,1272.4,1.3,versicolor
1277.1,1275.5,1273.4,1.5,versicolor
1278.1,1276.5,1274.4,1.2,versicolor
1279.1,1277.5,1275.4,1.3,versicolor
1280.1,1278.5,1276.4,1.4,versicolor
1281.1,1279.5,1277.4,1.4,versicolor
1282.1,1280.5,1278.4,1.7,versicolor
1283.1,1281.5,1279.4,1.5,versicolor
1284.1,1282.5,1280.4,1,versicolor
1285.1,1283.5,1281.4,1.1,versicolor
1286.1,1284.5,1282.4,1,versicolor
1287.1,1285.5,1283.4,1.2,versicolor
1288.1,1286.5,1284.4,1.6,versicolor
1289.1,1287.5,1285.4,1.5,versicolor
1290.1,1288.5,1286.4,1.6,versicolor
1291.1,1289.5,1287.4,1.5,versicolor
1292.1,1290.5,1288.4,1.3,versicolor
1293.1,1291.5,1289.4,1.3,versicolor
1294.1,1292.5,1290.4,1.3,versicolor
1295.1,1293.5,1291.4,1.2,versicolor
1296.1,1294.5,1292.4,1.4,versicolor
1297.1,1295.5,1293.4,1.2,versicolor
1298.1,1296.5,1294.4,1,versicolor
1299.1,1297.5,1295.4,1.3,versicolor
1300.1,1298.5,1296.4,1.2,versicolor
1301.1,1299.5,1297.4,1.3,versicolor
1302.1,1300.5,1298.4,1.3,versicolor
1303.1,1301.5,1299.4,1.1,versicolor
1304.1,1302.5,1300.4,1.3,versicolor
1305.1,1303.5,1301.4,2.5,virginica
1306.1,1304.5,1302.4,1.9,virginica
1307.1,1305.5,1303.4,2.1,virginica
1308.1,1306.5,1304.4,1.8,virginica
1309.1,1307.5,1305.4,2.2,virginica
1310.1,1308.5,1306.4,2.1,virginica
1311.1,1309.5,1307.4,1.7,virginica
1312.1,1310.5,1308.4,1.8,virginica
1313.1,1311.5,1309.4,1.8,virginica
1314.1,1312.5,1310.4,2.5,virginica
1315.1,1313.5,1311.4,2,virginica
1316.1,1314.5,1312.4,1.9,virginica
1317.1,1315.5,1313.4,2.1,virginica
1318.1,1316.5,1314.4,2,virginica
1319.1,1317.5,1315.4,2.4,virginica
1320.1,1318.5,1316.4,2.3,virginica
1321.1,1319.5,1317.4,1.8,virginica
1322.1,1320.5,1318.4,2.2,virginica
1323.1,1321.5,1319.4,2.3,virginica
1324.1,1322.5,1320.4,1.5,virginica
1325.1,1323.5,1321.4,2.3,virginica
1326.1,1324.5,1322.4,2,virginica
1327.1,1325.5,1323.4,2,virginica
1328.1,1326.5,1324.4,1.8,virginica
1329.1,1327.5,1325.4,2.1,virginica
1330.1,1328.5,1326.4,1.8,virginica
1331.1,1329.5,1327.4,1.8,virginica
1332.1,1330.5,1328.4,1.8,virginica
1333.1,1331.5,1329.4,2.1,virginica
1334.1,1332.5,1330.4,1.6,virginica
1335.1,1333.5,1331.4,1.9,virginica
1336.1,1334.5,1332.4,2,virginica
1337.1,1335.5,1333.4,2.2,virginica
1338.1,1336.5,1334.4,1.5,virginica
